tweet_id,time,text,retweet_count,favorite_count,reply_count,quote_count,language,keyword
1663115461532487680,2023-05-29 09:29:59,"#Chainlink 中文社区本周活动
⏰欢迎注册：https://t.co/H59A54ge6a

Panelists：
Dr. Hui Gong, Lecturer in Fintech at Westminster University
Leaf, Core Contributor of Hong Kong PolyU Blockchain Club
Joshua Sum, Core Lead at CollegeDAO https://t.co/0d1UsgReev",0,0,0,0,en,University of Hong Kong
1663118502327390209,2023-05-29 09:42:04,"The seven who pleaded guilty included the former president of the University of Hong Kong's student union, Althea Suen, and pro-democracy activist Ventus Lau.",0,3,1,0,en,University of Hong Kong
1663127252790571009,2023-05-29 10:16:51,@TautraIngvar @mintyfraicheGA @chenweihua @AleColarizi Do you know that the Chinese University of Hong Kong has done relevant research on accurate statistics?  This is of course written in Chinese,0,0,0,0,en,University of Hong Kong
1663133019329413120,2023-05-29 10:39:45,@OopsGuess You should be honored for being blocked by liar. Dr Li was expelled by University of Hong Kong for misconduct.,0,0,0,0,en,University of Hong Kong
1663134713249431552,2023-05-29 10:46:29,"From 24 to 27 July 2023, we will host the “2023 International Cetacean Symposium &amp; Workshop” in the City University of Hong Kong. The registration link will be ready in early June. Stay tuned with us and register both events ASAP once it is out! https://t.co/qFjzFj4XJy",0,0,0,0,en,University of Hong Kong
1663136088578465793,2023-05-29 10:51:57,"The signing ceremony of the GD-HK-Macao University Energy Science and Technology Alliance and the Carbon Neutral Energy Forum for Universities in Guangdong, Hong Kong and Macao were held at #UM, which marks the official establishment of the alliance. https://t.co/ld6vmwz7zl https://t.co/QWZGGeZkYi",0,0,0,0,en,University of Hong Kong
1663137678869798917,2023-05-29 10:58:16,"Professor Barbara Chan and her team at #HKU won GOLD at the 48th @Inventions_GVA! Their Programmable Cell Niche Engineering Platform revolutionises drug research by creating biomimetic environments for reliable studies, bridging the gap between lab and real-world applications. https://t.co/JgzzQid4sf",0,2,0,0,en,University of Hong Kong
1663162489872453632,2023-05-29 12:36:52,"This is very interesting.

Major South Korean news agency Yonhap is reporting that the head of physical education at Kookmin University, where Abuduwaili Abudureheman studies, says the student is in Korea &amp; never left for Hong Kong.

HK also claimed the man never entered. https://t.co/hRmki3z5VJ",0,1,1,0,en,University of Hong Kong
1663163507024470016,2023-05-29 12:40:54,"@FoxNews Read short summary here 👇 

¹ Researchers from the University of Hong Kong have developed an AI algorithm using 3D machine learning to design dental crowns with a higher degree of accuracy than traditional methods. The AI analyses data from teeth adjacent to the crown to ensure",0,0,1,0,en,University of Hong Kong
1663165827171106816,2023-05-29 12:50:07,#CUHK held its 21st #HonoraryFellowshipPresentationCeremony today. Six distinguished people were appointed #honoraryfellows in recognition of their exceptional achievements within their professions and their outstanding contributions to the University. https://t.co/zX3l4r0dZa https://t.co/NhxPIDVtK3,0,1,0,0,en,University of Hong Kong
1663169406258790402,2023-05-29 13:04:21,"Post readers discuss an audio recording that resulted in the firing of three #CathayPacific airline staff, the use of #ChatGPT at Hong Kong universities and support that would benefit the city’s elderly. https://t.co/xmHb9caavA",0,0,0,0,en,University of Hong Kong
1663178694012149761,2023-05-29 13:41:15,"Dental technician jobs might be lost.
An international team of scientists led by the University of Hong Kong has created an artificial intelligence, AI,  algorithm that they say can design personalized dental crowns within three seconds. https://t.co/SNK2KsU5g2",0,0,1,0,en,University of Hong Kong
1663179472177078272,2023-05-29 13:44:21,"@tweetercal Mr Badenoch=
-Bencher of Lincoln’s Inn
-Fellow of the Royal Society of Medicine 
-Adjunct Prof/Fellow of the Centre for Medical Ethics and Law at Hong Kong University

(Haven't managed to watch it all....yet!)",0,0,0,0,en,University of Hong Kong
1663182013631807490,2023-05-29 13:54:27,"@tweetercal Appellant:
James Badenoch QC 
Colin J Mac
Aulay QC 
Lauren Sutherland
(*Instructed by 
Balfour+Manson LLP*)

Mr Badenoch
-Bencher of Lincoln’s Inn
-Fellow of the Royal Society of Medicine 
-Adjunct Prof/Fellow of the Centre for Medical Ethics and Law at Hong Kong University",0,0,0,0,en,University of Hong Kong
1663214835293732866,2023-05-29 16:04:52,First up: Biying Wu-Ouyang and Hang Yu from Chinese University of Hong Kong with a paper on political consequences of social media in six Asian countries.,0,0,0,0,en,University of Hong Kong
1663223322128289793,2023-05-29 16:38:35,"When former Singapore PM Lee Kuan Yew delivered a speech at the 80th anniversary of the Chinese University of HK in 1992, he criticized then-Hong Kong Governor Chris Patten for using political reform to provoke China. 

At that time Patten asked him, did Lee Kuan Yew get any… https://t.co/5aQW8Y2Nkm",0,0,0,0,en,University of Hong Kong
1663324162214043649,2023-05-29 23:19:17,"It was a privilege to be a visiting scholar at The Education University of Hong Kong, @ECE_EdUHK! 🇭🇰

An inspiring exchange with eager #ECR and brilliant academics through a seminar, a workshop, an interview and consultations. Promising collaborations ahead! 

谢谢 🔴 唔該晒! 🐼 https://t.co/xDCny2XAxt",0,2,0,0,en,University of Hong Kong
1663334606253305857,2023-05-30 00:00:48,"📅 Join us on 1 June as Professor John Murphy from The University of Hong Kong explores the difference between elements, standing requirements, and conditions of actionability in torts.

Find out more and register: https://t.co/harXPGpUwn https://t.co/0pRS3M07Ov",0,1,0,0,en,University of Hong Kong
1663388987405524992,2023-05-30 03:36:53,#PolyU's Researchers from @HKPolyUEIE have achieved a breakthrough power-conversion efficiency of 19.31% with organic solar cells (OSCs). This remarkable binary OSC efficiency will help enhance applications of these advanced solar energy devices. More: https://t.co/LxPgHIOu9F https://t.co/3a6vDSfqnc,0,1,0,0,en,University of Hong Kong
1663402472281440257,2023-05-30 04:30:28,"Beijing-born Professor Sun Dong, took office as Secretary for Innovation, Technology and Industry on July 1, 2022, after more than 20 years as an academic at the City University of Hong Kong. #Society #HongKong #TheStraitsTimes

https://t.co/x3ZOI4QAgK https://t.co/3OUvcpcJVw",0,1,0,0,en,University of Hong Kong
1663411438948585473,2023-05-30 05:06:06,Smacc. is a new social media platform where users can share content and connect with each other. The site is based in Hong Kong and was founded by two students from the University of Hong Kong. https://t.co/aOWEN36JR5,0,0,0,0,en,University of Hong Kong
1663413404915191809,2023-05-30 05:13:55,"@FallonTonight @JLo Jennifer Lopez, dearest.",0,0,0,0,en,University of Hong Kong
1663416344942104577,2023-05-30 05:25:36,The University of China Hong Kong The Future of Work Now Even #futureofwork #china #university #geopolitics The Future is Now #genderequality #future #genderequity #gender #asiapacific #globaleconomy #globalgoals #BerggruenInstitute https://t.co/vBHE6UjL9y,0,0,0,0,en,University of Hong Kong
1663420293543780352,2023-05-30 05:41:17,"📖 The latest issue of the #HKU Bulletin is now available! 🔍 Discover the different forms of stress that exist in a range of situations &amp; the possible responses to them in this issue's cover stories, and other articles about the work of our scholars at https://t.co/KkaqLsuROc https://t.co/7A1Yg8LXkJ",0,0,0,1,en,University of Hong Kong
1663420426452881408,2023-05-30 05:41:49,LETTING THE SUN WORK ITS MAGIC: #HKU researchers have developed an eco-friendly sunlight-powered catalyst that converts harmful methane into useful formaldehyde without creating waste. Published in Nature Communications: https://t.co/FFmmCEQKPq,0,0,0,0,en,University of Hong Kong
1663422118179250176,2023-05-30 05:48:32,University of Hong Kong https://t.co/aYkALYajTL,0,0,0,0,en,University of Hong Kong
1663422267500670976,2023-05-30 05:49:08,LETTING THE SUN WORK ITS MAGIC: #HKU researchers have developed an eco-friendly sunlight-powered catalyst that converts harmful methane into useful formaldehyde without creating waste. Published in Nature Communications: https://t.co/FFmmCEQKPq https://t.co/aI3u99wN7t,0,0,0,0,en,University of Hong Kong
1663424631259430912,2023-05-30 05:58:31,"PERFECTING PERSONAL HEALTH MONITORING: #HKU PERfECT by the HKU WISE Research Group &amp; SESIC is a groundbreaking wearable platform – sensitive, efficient &amp; compact – that detects molecular indicators in fluids and won gold at the 48th @Inventions_GVA! https://t.co/h9W3yq6V4Z",0,0,0,0,en,University of Hong Kong
1663428648307654659,2023-05-30 06:14:29,"I'm at The University of Hong Kong Shenzhen Hospital in 深圳, 广东省 https://t.co/f5JwhcXU8q",0,0,0,0,zh,University of Hong Kong
1663448892640198656,2023-05-30 07:34:56,"The University of Southern California's Bachelor's of International Business has its 1st, 2nd &amp; 3rd years in Los Angeles, Hong Kong &amp; Rome respectively. 

4th year is in the city of your choice among the 3. You graduate with 3 degrees from the 3 unis you rotated btwn",0,0,1,0,en,University of Hong Kong
1663450376195162118,2023-05-30 07:40:49,"Althea Suen, former head of the University of Hong Kong's students' union, and Ventus Lau, who has been detained as part of the subversion case involving 47 democrats, were among those pleading guilty in relation to the storming of Hong Kong's Legislative Council on July 1, 2019. https://t.co/seGICNbMRA",0,0,0,0,en,University of Hong Kong
1663450682383568897,2023-05-30 07:42:02,"A South Korean university said Tuesday the Uyghur student who reportedly went missing in Hong Kong after being interrogated did not travel to the city recently, adding fresh questions to the mystery of his whereabouts.
https://t.co/HloKZvavtr",0,0,0,0,en,University of Hong Kong
1663463038832222212,2023-05-30 08:31:08,The students of the Chinese University of Hong Kong are using trebuchets to fight back against the police who are besieging the campus. https://t.co/PnmmQ2Qs1s,0,0,0,0,en,University of Hong Kong
1663480625326858241,2023-05-30 09:41:01,"Hongkong Glorious sun scholarship,3rd round for Buddhist studies scholars in our university🙂I wanna pay my gratitide to Our ven.Director https://t.co/LK3EV3o7aV.Dhammajothi thero,Prof.K.Dhammajothi thero in Honkong,and the chairman,Hongkong Glorious sun foundation! Be well🙏🌷🙂 https://t.co/9jZ0xBBA6H",0,0,0,0,en,University of Hong Kong
1663493714449403905,2023-05-30 10:33:02,"Professor Jo Woog-yeon of Kookmin University says Abuduwaili Abudureheman told him he was in South Korean capital and never went to Hong Kong

Uygur student ‘who went missing in Hong Kong’ safe in Seoul, professor says https://t.co/zituSDDqTy via @scmpnews",0,0,0,0,en,University of Hong Kong
1663503806217453568,2023-05-30 11:13:08,"@benedictrogers Seoul’s Kookmin University: Abuduwaili Abudureheman is still in South Korea and never went to Hong Kong.

#Amnestyinternational is capable of lying.

Uyghurs dissents are capable of lying.

@benedictrogers is notorious in slandering China without fact. https://t.co/qlupTqnJ4m",0,0,0,0,en,University of Hong Kong
1663505188538183680,2023-05-30 11:18:38,"@amnesty SCMP has found that the student is safe in Seoul, citing Professor Jo Woog-yeon of Kookmin University.

Jo, who is Abuduwaili’s thesis adviser, said he had never left Seoul nor travelled to Hong Kong: “I guarantee you that he is in Seoul, alive and well.”

https://t.co/2MpvvB69i3",0,0,0,0,en,University of Hong Kong
1663508498993545216,2023-05-30 11:31:47,"#CUHK Prof Lam Hon-Ming &amp; his team have sent #soybeans into space on the Shenzhou-16 spacecraft that launched today. With the rhizobia specimens previously launched, this represents the full implementation of the 1st HK agricultural space research project! https://t.co/uTC7caFq93 https://t.co/RBlAMr3vhE",0,0,0,0,en,University of Hong Kong
1663526190911741956,2023-05-30 12:42:05,"Hongkong Glorious sun scholarship,3rd round for Buddhist studies scholars in our university🙂I wanna pay my gratitude to Our ven.Director snr. prof. Dhammajothi thero,Prof.K.Dhammajothi thero in Hongkong,and the chairman Mr.Cheng,Hongkong Glorious sun foundation! Be well🙏🌷🙂 https://t.co/xgOR0mWzND",0,0,0,0,en,University of Hong Kong
1663533956774629376,2023-05-30 13:12:56,"Three globally threatened species of freshwater turtle in Hong Kong are disappearing due to poaching, say researchers from the Science Unit @lingnanuni. Learn more: https://t.co/msB5rLsJaC #turtle #conservation https://t.co/MIcSYL3lvu",0,1,0,0,en,University of Hong Kong
1663552892392083456,2023-05-30 14:28:11,"Hong Kong workshop “Biochar for Sustainable Management of Urban Green Waste” at International Conference on Solid Wastes 2023 hosted by Hong Kong Baptist University.

USBI Executive Director, Tom Miles, presenting on #biochar as a growing global solution to Urban Biomass Waste https://t.co/jCMLe12bfe",0,0,0,0,en,University of Hong Kong
1663563107485233153,2023-05-30 15:08:46,"Eyes front: university finds #HongKong has highest levels of vision problem astigmatism in the world

One in five children in the city suffer from condition, which causes blurred vision at all distances, and which can worsen if left untreated https://t.co/fxXXyPppQW https://t.co/lJe2KvR88C",0,0,0,0,en,University of Hong Kong
1663573984976175105,2023-05-30 15:52:00,"Join us for the Crafts Lecture delivered by James Kung (University of Hong Kong)! 

The Rise of the Chinese Communist Party 
15 June, 17:00 (UK). In person &amp; online

Register: https://t.co/8s5ZNAusUh

@warwickecon",0,0,0,0,en,University of Hong Kong
1663576215674920963,2023-05-30 16:00:52,"A Warwick education is all about broadening horizons - on campus and off.

Warwick students have been all over the globe, using what they've learned with us to change the world for the better.

From Africa to Hong Kong, these experiences are made possible by scholarships. https://t.co/gWQ4LZ8gj0",0,0,1,0,en,University of Hong Kong
1663577004002668544,2023-05-30 16:04:00,"Meet Iqra. She's a @Warwick_Law Scholar, currently studying abroad in Hong Kong. 

Studying at @HKUniversity during the week has allowed her to enrich her experience, as well as immerse herself in the culture and community 💜 https://t.co/ZuVGgXEV8j",0,0,0,0,en,University of Hong Kong
1663608124861980678,2023-05-30 18:07:39,2/ Text2NeRF: Transforming text descriptions into 3D scenes just got easier! Check out this innovative AI framework from the University of Hong Kong,0,0,1,0,en,University of Hong Kong
1663649619639762944,2023-05-30 20:52:33,"@TheExpanseWR I teach a class at The University of Hong Kong about our future society off planet, and I like using your plots as examples of possible directions things could go. Thanks for an awesome show!",0,0,0,0,en,University of Hong Kong
1663665277890953216,2023-05-30 21:54:46,"[CV] RAPHAEL: Text-to-Image Generation via Large Mixture of Diffusion Paths
Z Xue, G Song, Q Guo, B Liu, Z Zong, Y Liu, P Luo [The University of Hong Kong
&amp; SenseTime Research] (2023)
https://t.co/UtkSTte23b https://t.co/6wWtG0lMVS",0,0,0,1,en,University of Hong Kong
1663701704083382272,2023-05-31 00:19:30,"Here's a 3 min clip of  任賢齊  Richie Ren's singing. Neat, isn't it? My goodness, what a sexy man!  And what beautiful Mandarin!   Education: Chinese Culture University.  Occupation: Actor, Singer, Songwriter. Married, 2 children. Live in Hong Kong, China. 1999 Best Orginal Film…",0,0,0,0,en,University of Hong Kong
1663715351467548673,2023-05-31 01:13:44,"@GaryQuittenton @GGail2011 @GBNEWS @Nigel_Farage Silly. Immigration can be managed and regulated without spiraling out of control easily now. Out of this year's total of 600,000 immigrants, approximately half are from Ukraine and Hong Kong. The remainder consists largely of  students who contribute to university fund (1/2)",0,0,0,0,en,University of Hong Kong
1663724814585192449,2023-05-31 01:51:20,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1663734272044433408,2023-05-31 02:28:55,University finds Hong Kong has world’s highest level of astigmatism https://t.co/okyerCNjBj via @scmpnews,0,0,0,0,en,University of Hong Kong
1663734389933580289,2023-05-31 02:29:23,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1663736869417521152,2023-05-31 02:39:15,@WCRIFoundation @BoardEnrio @EmbassySci @HHS_ORI @UKRIO @MorriSuper @AarhusUni_int @Auth_University @ntua Had the honor of meeting Ana Murasic during the 6th WCRI in Hong Kong. A great speaker and personality. Looking forward to the symposium.,0,0,0,0,en,University of Hong Kong
1663737590170648576,2023-05-31 02:42:06,"Coffee Break (@ The Hong Kong University of Science and Technology in Clear Water Bay, 香港) https://t.co/83d4YR8LCk https://t.co/ZKDJO5N0TK",0,0,0,0,en,University of Hong Kong
1663743982827085825,2023-05-31 03:07:31,"The Academy of Visual Arts (@ava_research) at Hong Kong Baptist University (@hkbaptistu) proudly presents “and they still move,” the 16th Bachelor of Arts (Hons) in Visual Arts Graduation Exhibition from June 2 to 25 2025. https://t.co/9SJslFZc03 https://t.co/9RRQUhwqOQ",0,0,0,0,en,University of Hong Kong
1663747510618185728,2023-05-31 03:21:32,"Research assistant professor position in computational landscape modeling available at the Division of Landscape Architecture, University of Hong Kong https://t.co/OxRNbNAmLh apply by 30 June 2023",0,0,0,0,en,University of Hong Kong
1663754797328248832,2023-05-31 03:50:29,"China is “weak on innovation, and its pharma industry stands on wobbly academic foundations,” says Jin Dong-yan, a professor specializing in virology and cancer at the University of Hong Kong.",0,0,1,0,en,University of Hong Kong
1663757939931492357,2023-05-31 04:02:58,Congratulations to Professor Yau Shing-tung for winning the 2023 @ShawPrize in Mathematical Sciences! Prof. Yau is graduated from the Department of Mathematics of Chung Chi and is the Distinguished Professor-at-Large and Director of #IMS at #CUHK. Details: https://t.co/TU8TnP9Djf https://t.co/JhzeLglikl,0,0,0,0,en,University of Hong Kong
1663781021437816833,2023-05-31 05:34:41,"Hong Kong Pro-democracy activists are alleging that the Turkish presidential candidate, R. Tayyip Erdoğan, does not possess a diplomas in political science from the University of Istanbul. In response https://t.co/7b8WQ1I0Hz",0,0,0,0,en,University of Hong Kong
1663797990073712640,2023-05-31 06:42:07,"Yan Limeng's previous work unit, Dean of the School of Medicine of the University of Hong Kong https://t.co/sCzrjmFbPU",0,0,0,0,en,University of Hong Kong
1663806190336503808,2023-05-31 07:14:42,"#HKU researchers led by Professor Siu-Ming Yiu at @HKUEngg with Dr Jacob Jikun Wu, CEO of @stellaris_ai unveil groundbreaking Stellaris GPT (SGPT) language model revolutionising the AI industry! SGPT excels in complex cases where others falter. More at https://t.co/tbUydazFAI https://t.co/FN9yz0aAPH",0,0,0,0,en,University of Hong Kong
1663810860987592711,2023-05-31 07:33:16,directly refers to the University of Hong Kong School of Medicine former researcher Yan Limeng secretly left Hong Kong https://t.co/6bHlQLhl1I,0,0,0,0,en,University of Hong Kong
1663814814341410817,2023-05-31 07:48:58,"I’m thrilled to be speaking at the 1st Generative AI Conference for HK Higher Education organized by AI in Education and led by Centre for Learning Enhancement and Research (CLEAR), at the The Chinese University of Hong Kong and KEEP Knowledge and Educati…https://t.co/Dd2QxadkPv",0,0,0,0,en,University of Hong Kong
1663827034231980032,2023-05-31 08:37:32,"Structure of PULSAR. Credit: The University of Hong Kong

Imagine a world where science fiction meets reality, where cutting-edge technology brings to life the awe-inspiring scenes from movies like Prometheus. #automotive

https://t.co/JKj2Fxhcir https://t.co/7HWieJcGjw",0,0,0,0,en,University of Hong Kong
1663827324448669696,2023-05-31 08:38:41,"#CUHK strives to be at the forefront of #education innovation in HK. As we continue our #celebrations of the University’s #60thanniversary, we're taking a closer look at CUHK’s history as an #educationpioneer. Check out the video for details! #Top60sofCUHK https://t.co/RGn4Waw3Yo https://t.co/XVjjKnEx0B",0,0,0,0,en,University of Hong Kong
1663831871329910785,2023-05-31 08:56:45,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1663844509862744070,2023-05-31 09:46:58,"@VP DEAR KAMALA,
 IS A GREAT EDUCATED ,
ICON,LEGEND, SYMBOL,  LEADER OF BOTH THE U.S.A, AND THE WORLD.U.S.A ,IS SO PROUD OF HAVING SUCH A GREAT ANGEL,AS A NICE BELOVED BEAUTIFUL LEADER.",0,0,0,0,en,University of Hong Kong
1663851288692678659,2023-05-31 10:13:54,"#HKBU is holding its 64th #Commencement from today until 7 June. Congratulations go to all the graduates who have successfully completed your university programmes. It’s your moment to shine, so enjoy the spotlight and get ready for the next exciting chapter of your life! https://t.co/IWLShTyGtP",0,0,0,0,en,University of Hong Kong
1663875040658571266,2023-05-31 11:48:17,"An amazing experience of the 'Reframing Design Thinking' workshop conducted by Ms Anjali Kelkar, Founder and Director of Design Research Hong Kong.

#ajeenkyadypatiluniversity #adypu_sod #innovation #adypu https://t.co/XfcRRs3py4",0,0,0,0,en,University of Hong Kong
1663877581517496320,2023-05-31 11:58:23,"The University of Sunderland in Hong Kong (UOSHK) campus opened on 16 May. It is the only wholly owned campus by a UK university in the city.

https://t.co/HtgD1DEMBZ",0,0,0,0,en,University of Hong Kong
1663878258641739778,2023-05-31 12:01:04,The forum is co-organized by the Federation of Hong Kong #Shantou Community Organizations and Hong Kong Institute of Asia-Pacific Studies at the Chinese University of Hong Kong. (Edmond Tang/China Daily) #CUHK,0,0,0,0,en,University of Hong Kong
1663900640278458371,2023-05-31 13:30:01,"Nexus – a new Cell Press journal publishing in partnership with Hong Kong Polytechnic University (@HongKongPolyU) - welcomes submissions in the areas of #appliedsciences, #engineering, #technology, and inter- and multi-disciplinary fields
https://t.co/YdOhFuoUZf https://t.co/1VsgwInLbm",0,0,0,0,en,University of Hong Kong
1663907316784136193,2023-05-31 13:56:32,"Hong Kong Polytechnic researchers develop record-breaking organic solar cell # Researchers from the Hong Kong Polytechnic University have developed a new form of organic solar cell, with an efficie... https://t.co/X6tADxNZJX",0,0,0,0,en,University of Hong Kong
1663939743527374850,2023-05-31 16:05:24,"(2023.05.31) Established in 2020, Clearbot started off as a student project at the University of Hong Kong by Sidhant Gupta and Utkarsh Goel, after they witnessed how Indonesian workers cleaned their waterways inefficiently. https://t.co/YAUJrZOHWG",0,0,0,0,en,University of Hong Kong
1663952867601055744,2023-05-31 16:57:33,"Prof. Wing-Kin (Ken) Ma, Dept. of Electronic Engineering, The Chinese University of Hong Kong, to speak at ECE-NTUA on June 15, 2023, at 11:30 (Conference Hall, New ECE Building, ground floor) https://t.co/Qu7XyQ4k6D",0,0,0,0,en,University of Hong Kong
1664025209001607171,2023-05-31 21:45:00,"The University of Hong Kong, AAmp Studio, Flavin Architects, Rolfs Elert Office, and Dennis Gibbens Architects are Archinect Jobs' latest featured employers 

#ArchinectJobs #ArchitectureJobs #DesignJobs 

https://t.co/HH3sU0uTxm",0,0,0,0,en,University of Hong Kong
1664026884122787842,2023-05-31 21:51:39,"The University of Hong Kong, AAmp Studio, Flavin Architects, Rolfs Elert Office, and Dennis Gibbens Architects are Archinect Jobs' latest featured employers - https://t.co/ApnMFKXeHG...",0,0,0,0,en,University of Hong Kong
1664027817003356160,2023-05-31 21:55:22,"Thanks to our division's sponsors, the School of Communication at Hong Kong Baptist University (@hkbaptistu) and the Department of Communication at the University of Utah (@UofUComm), as well as our joint sponsors who have generously supported this event. https://t.co/GKnloNj5cN",0,0,0,0,en,University of Hong Kong
1664029024232808449,2023-05-31 22:00:10,"The University of Hong Kong, AAmp Studio, Flavin Architects @FlavinArchitect, Rolfs Elert Office, and Dennis Gibbens Architects are Archinect Jobs' latest featured employers 

#ArchinectJobs #ArchitectureJobs #DesignJobs 

https://t.co/kaCfeMTljt",1,0,0,0,en,University of Hong Kong
1664043918428880897,2023-05-31 22:59:21,"@maxinthevalley @VivianBercovici @Bzubyk Three. One at Zhejiang University, Nanjing University and the Chinese University of Hong Kong, another at the Beijing Language and Culture University and Hangzhou University, and the third at Fudan University in Shanghai. You're welcome: https://t.co/nlZ4R3WmQO",0,1,0,0,en,University of Hong Kong
1664075036658106368,2023-06-01 01:03:00,"Our association co-organised the 2023 Research Forum of Deviance, Crime and Law Research Cluster at the Department of Sociology, Chinese University of Hong Kong on 31 May, 2023. @SociologyCUHK https://t.co/9JmZZlwNre",0,0,0,0,en,University of Hong Kong
1664076922379182088,2023-06-01 01:10:30,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664077409111670785,2023-06-01 01:12:26,"@TaraGile3 Apple Daily's previous behavior reminded me of Yan Limeng, a former intern researcher at the University of Hong Kong's public health laboratory, who also published false information about the origin of COVID-19.",0,0,0,0,en,University of Hong Kong
1664078023845371904,2023-06-01 01:14:52,"@DrLiMengYAN1 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664080953994620929,2023-06-01 01:26:31,"@devonJ32130301 Yan Liming only worked in the Public Health Laboratory of the School of Public Health of the University of Hong Kong in 2015. In just a few years, she has been at the forefront of virology research. Isn't that funny?",0,0,0,0,en,University of Hong Kong
1664088985160003585,2023-06-01 01:58:25,@TaraGile3 Yan went from being a postdoctoral felow in virology and immunology at the Center for Infectious Disease Research at the University of Hong Kong's School of Public Health to being hailed as a hero by Trump's top advisers and conservative pundits.,0,0,0,0,en,University of Hong Kong
1664090159145684992,2023-06-01 02:03:05,"After Malaysia, Hong Kong, Vietnam, Korea, Macau, &amp; Indonesia, we were happy to unveil the Mongolia Alumni Branch on 24 May. It is a testament to our effort in internationalization &amp; uniting a vibrant alumni community. @CYUT_2022 #alumniassociation #worldclassuni https://t.co/QVljVIvoAz",0,0,0,0,en,University of Hong Kong
1664107580262862848,2023-06-01 03:12:19,"@FoxNews American University of the Left
 It has become a base for cultivating domestic terrorists and criminals in the United States.",0,0,0,0,en,University of Hong Kong
1664109217480081408,2023-06-01 03:18:49,"@FoxNews This protects criminals, encourages evil,
 and the far-left judiciary and university education departments who wield power,
 Definitely thousands of times more terrifying than the 911 terrorists.",0,0,0,0,en,University of Hong Kong
1664110063080947718,2023-06-01 03:22:11,"Post-doctoral Fellow in the School of Biomedical Sciences - Times Higher Education Post-doctoral Fellow in the School of Biomedical Sciences in Physics &amp; Astronomy, Academic Posts with THE UNIVERSITY OF HONG KONG. Apply Today. https://t.co/NZAWwqEGKr",0,0,0,0,en,University of Hong Kong
1664121423303168000,2023-06-01 04:07:19,"The latest issue of #PolyU's magazine, #ExcelxImpact, is out! Read on to discover the University’s latest achievements and developments in education, interdisciplinary research, knowledge transfer and entrepreneurship. More: https://t.co/Zk9oMCsEnp https://t.co/rQ3HOfOWhP",0,0,0,0,en,University of Hong Kong
1664127431589130241,2023-06-01 04:31:12,"We analysed data of 14,000 #COVID19 patients from nursing home, proving two #oralantivirals, #Molnupiravir &amp; #Nirmatrelvir/#Ritonavir, are effective in lowering the risk of hospitalisation by 54% and the risk of inpatient disease progression by 65-83%. https://t.co/wz9SXC54f8 https://t.co/oO8FHi5BzT",1,3,1,2,en,University of Hong Kong
1664133498691784704,2023-06-01 04:55:18,I just received the Student Feedback and Evaluation from #HKU this morning… I am so thrilled to read the results!It’s the first time I received such reports since my teaching at the University of Hong Kong in 2017. I’m so honoured to know that I was rated 97.5% in Overall https://t.co/QzyBta1BUt,0,0,0,0,en,University of Hong Kong
1664134807272521735,2023-06-01 05:00:30,"University of Hong Kong has introduced Text2NeRF, a text-driven 3D scene synthesis system that combines the Neural Radiance Field (NeRF) and the best characteristics of a trained text-to-image diffusion model. 
https://t.co/K9smX3KR2b",0,0,0,0,en,University of Hong Kong
1664134843247017985,2023-06-01 05:00:39,"About 1,000 #HongKong university students are set to begin their summer internships in #Beijing, #Shanghai, #Chongqing, and many #GBA cities to deepen their understanding of the culture and business development on the Chinese mainland.
https://t.co/nhrCfZVw0w",0,0,1,0,en,University of Hong Kong
1664135927017672705,2023-06-01 05:04:57,"@DrLiMengYAN1 On July 10, Yan Limeng debuted on the news channel, in addition to account for their trip to the United States, also accused the University of Hong Kong to help conceal the epidemic, but did not mention their relationship with Guo Wengui, Bannon.",0,0,0,0,en,University of Hong Kong
1664145382627213313,2023-06-01 05:42:32,"Just when she thought that her world would change because of this, and her life would blossom and bear fruit in America, Keiji Fukuda, dean of the School of Public Health at the University of Hong Kong and a Japanese-American infectious disease researcher.",0,0,0,0,en,University of Hong Kong
1664146899539197952,2023-06-01 05:48:33,"Outbreak in Wuhan shows that lessons from seventeen years ago are forgotten – David Lung and Yuen Kwok-yung, University of Hong Kong [translated from Chinese] https://t.co/G7RKZn3c71",0,0,0,0,en,University of Hong Kong
1664155830814384129,2023-06-01 06:24:03,"@DrLiMengYAN1 Yan used to work at the University of Hong Kong, but now he has become a dancing monkey of Guo Wengui and Bannon, from scientific research institutions to political hype, it is really jaw-dropping.",0,0,0,0,en,University of Hong Kong
